state,variable,estimate,lci,uci,type,est_ci,n,stratification,strata,residence,n5_state,zone
16,htn_diagnosed,7.3,5.8,8.8,Proportion,"7.3 (5.8, 8.8)",5110,caste,Schedule Tribe,Total,Tripura,North East
16,htn_treated,4.1,2.8,5.3,Proportion,"4.1 (2.8, 5.3)",5110,caste,Schedule Tribe,Total,Tripura,North East
16,htn_controlled,1.7,1.1,2.3,Proportion,"1.7 (1.1, 2.3)",5110,caste,Schedule Tribe,Total,Tripura,North East
17,htn_screened,54.8,44.6,64.9,Proportion,"54.8 (44.6, 64.9)",1303,caste,General,Total,Meghalaya,North East
17,htn_disease,29.4,24.4,34.3,Proportion,"29.4 (24.4, 34.3)",1303,caste,General,Total,Meghalaya,North East
17,htn_diagnosed,6.4,4.3,8.5,Proportion,"6.4 (4.3, 8.5)",1303,caste,General,Total,Meghalaya,North East
17,htn_treated,5,3,6.9,Proportion,"5 (3, 6.9)",1303,caste,General,Total,Meghalaya,North East
17,htn_controlled,1.4,0.5,2.3,Proportion,"1.4 (0.5, 2.3)",1303,caste,General,Total,Meghalaya,North East
17,htn_screened,61.1,38.2,84,Proportion,"61.1 (38.2, 84)",144,caste,OBC,Total,Meghalaya,North East
17,htn_disease,23.5,14.4,32.6,Proportion,"23.5 (14.4, 32.6)",144,caste,OBC,Total,Meghalaya,North East
17,htn_diagnosed,13.6,2.3,24.9,Proportion,"13.6 (2.3, 24.9)",144,caste,OBC,Total,Meghalaya,North East
17,htn_treated,11.6,0.4,22.9,Proportion,"11.6 (0.4, 22.9)",144,caste,OBC,Total,Meghalaya,North East
17,htn_controlled,0.4,-0.4,1.2,Proportion,"0.4 (-0.4, 1.2)",144,caste,OBC,Total,Meghalaya,North East
17,htn_screened,69.5,56.9,82,Proportion,"69.5 (56.9, 82)",389,caste,Schedule Caste,Total,Meghalaya,North East
17,htn_disease,32.2,26.2,38.2,Proportion,"32.2 (26.2, 38.2)",389,caste,Schedule Caste,Total,Meghalaya,North East
17,htn_diagnosed,12.2,5.8,18.6,Proportion,"12.2 (5.8, 18.6)",389,caste,Schedule Caste,Total,Meghalaya,North East
17,htn_treated,9.7,4.3,15,Proportion,"9.7 (4.3, 15)",389,caste,Schedule Caste,Total,Meghalaya,North East
17,htn_controlled,2.8,1.1,4.5,Proportion,"2.8 (1.1, 4.5)",389,caste,Schedule Caste,Total,Meghalaya,North East
17,htn_screened,54.5,51.4,57.5,Proportion,"54.5 (51.4, 57.5)",24161,caste,Schedule Tribe,Total,Meghalaya,North East
17,htn_disease,24.3,23,25.5,Proportion,"24.3 (23, 25.5)",24161,caste,Schedule Tribe,Total,Meghalaya,North East
17,htn_diagnosed,8.6,7.6,9.5,Proportion,"8.6 (7.6, 9.5)",24161,caste,Schedule Tribe,Total,Meghalaya,North East
17,htn_treated,5.8,5,6.6,Proportion,"5.8 (5, 6.6)",24161,caste,Schedule Tribe,Total,Meghalaya,North East
17,htn_controlled,2.3,1.9,2.8,Proportion,"2.3 (1.9, 2.8)",24161,caste,Schedule Tribe,Total,Meghalaya,North East
18,htn_screened,64.8,63.1,66.5,Proportion,"64.8 (63.1, 66.5)",33133,caste,General,Total,Assam,North East
18,htn_disease,23.1,22.2,23.9,Proportion,"23.1 (22.2, 23.9)",33133,caste,General,Total,Assam,North East
18,htn_diagnosed,11.8,11.1,12.5,Proportion,"11.8 (11.1, 12.5)",33133,caste,General,Total,Assam,North East
18,htn_treated,7.3,6.8,7.8,Proportion,"7.3 (6.8, 7.8)",33133,caste,General,Total,Assam,North East
18,htn_controlled,3.1,2.7,3.4,Proportion,"3.1 (2.7, 3.4)",33133,caste,General,Total,Assam,North East
18,htn_screened,69.9,68,71.8,Proportion,"69.9 (68, 71.8)",21336,caste,OBC,Total,Assam,North East
18,htn_disease,27.4,26.4,28.4,Proportion,"27.4 (26.4, 28.4)",21336,caste,OBC,Total,Assam,North East
18,htn_diagnosed,12,11.2,12.8,Proportion,"12 (11.2, 12.8)",21336,caste,OBC,Total,Assam,North East
18,htn_treated,7.1,6.6,7.7,Proportion,"7.1 (6.6, 7.7)",21336,caste,OBC,Total,Assam,North East
18,htn_controlled,2.7,2.4,3,Proportion,"2.7 (2.4, 3)",21336,caste,OBC,Total,Assam,North East
18,htn_screened,65.4,63.1,67.8,Proportion,"65.4 (63.1, 67.8)",10097,caste,Schedule Caste,Total,Assam,North East
18,htn_disease,24.6,23.2,26.1,Proportion,"24.6 (23.2, 26.1)",10097,caste,Schedule Caste,Total,Assam,North East
18,htn_diagnosed,11.8,10.6,12.9,Proportion,"11.8 (10.6, 12.9)",10097,caste,Schedule Caste,Total,Assam,North East
18,htn_treated,7,6.2,7.8,Proportion,"7 (6.2, 7.8)",10097,caste,Schedule Caste,Total,Assam,North East
18,htn_controlled,2.4,2,2.9,Proportion,"2.4 (2, 2.9)",10097,caste,Schedule Caste,Total,Assam,North East
18,htn_screened,66.3,63.9,68.8,Proportion,"66.3 (63.9, 68.8)",14604,caste,Schedule Tribe,Total,Assam,North East
18,htn_disease,27.4,26.1,28.6,Proportion,"27.4 (26.1, 28.6)",14604,caste,Schedule Tribe,Total,Assam,North East
18,htn_diagnosed,10.5,9.6,11.4,Proportion,"10.5 (9.6, 11.4)",14604,caste,Schedule Tribe,Total,Assam,North East
18,htn_treated,5.2,4.6,5.8,Proportion,"5.2 (4.6, 5.8)",14604,caste,Schedule Tribe,Total,Assam,North East
18,htn_controlled,1.9,1.5,2.2,Proportion,"1.9 (1.5, 2.2)",14604,caste,Schedule Tribe,Total,Assam,North East
19,htn_screened,66.6,64.8,68.3,Proportion,"66.6 (64.8, 68.3)",25168,caste,General,Total,West Bengal,East
19,htn_disease,25,24.1,26,Proportion,"25 (24.1, 26)",25168,caste,General,Total,West Bengal,East
19,htn_diagnosed,11.1,10.5,11.7,Proportion,"11.1 (10.5, 11.7)",25168,caste,General,Total,West Bengal,East
19,htn_treated,8.3,7.7,8.8,Proportion,"8.3 (7.7, 8.8)",25168,caste,General,Total,West Bengal,East
19,htn_controlled,3.4,3,3.7,Proportion,"3.4 (3, 3.7)",25168,caste,General,Total,West Bengal,East
19,htn_screened,61.9,59.2,64.6,Proportion,"61.9 (59.2, 64.6)",6281,caste,OBC,Total,West Bengal,East
19,htn_disease,23.6,21.9,25.3,Proportion,"23.6 (21.9, 25.3)",6281,caste,OBC,Total,West Bengal,East
19,htn_diagnosed,10,8.8,11.1,Proportion,"10 (8.8, 11.1)",6281,caste,OBC,Total,West Bengal,East
19,htn_treated,6.9,6,7.9,Proportion,"6.9 (6, 7.9)",6281,caste,OBC,Total,West Bengal,East
19,htn_controlled,3.5,2.9,4.1,Proportion,"3.5 (2.9, 4.1)",6281,caste,OBC,Total,West Bengal,East
19,htn_screened,61.1,58.7,63.4,Proportion,"61.1 (58.7, 63.4)",13713,caste,Schedule Caste,Total,West Bengal,East
19,htn_disease,22.8,21.7,23.9,Proportion,"22.8 (21.7, 23.9)",13713,caste,Schedule Caste,Total,West Bengal,East
19,htn_diagnosed,8.6,7.9,9.3,Proportion,"8.6 (7.9, 9.3)",13713,caste,Schedule Caste,Total,West Bengal,East
19,htn_treated,5.9,5.4,6.5,Proportion,"5.9 (5.4, 6.5)",13713,caste,Schedule Caste,Total,West Bengal,East
19,htn_controlled,2.2,1.9,2.5,Proportion,"2.2 (1.9, 2.5)",13713,caste,Schedule Caste,Total,West Bengal,East
19,htn_screened,50.8,46.1,55.5,Proportion,"50.8 (46.1, 55.5)",3602,caste,Schedule Tribe,Total,West Bengal,East
19,htn_disease,21.7,19.3,24.1,Proportion,"21.7 (19.3, 24.1)",3602,caste,Schedule Tribe,Total,West Bengal,East
19,htn_diagnosed,7.2,5.9,8.4,Proportion,"7.2 (5.9, 8.4)",3602,caste,Schedule Tribe,Total,West Bengal,East
19,htn_treated,4.5,3.6,5.4,Proportion,"4.5 (3.6, 5.4)",3602,caste,Schedule Tribe,Total,West Bengal,East
19,htn_controlled,1.6,1.1,2,Proportion,"1.6 (1.1, 2)",3602,caste,Schedule Tribe,Total,West Bengal,East
20,htn_screened,66.4,63.6,69.2,Proportion,"66.4 (63.6, 69.2)",6360,caste,General,Total,Jharkhand,East
20,htn_disease,32.9,31.1,34.8,Proportion,"32.9 (31.1, 34.8)",6360,caste,General,Total,Jharkhand,East
20,htn_diagnosed,16.7,14.8,18.6,Proportion,"16.7 (14.8, 18.6)",6360,caste,General,Total,Jharkhand,East
20,htn_treated,8.1,7.2,9,Proportion,"8.1 (7.2, 9)",6360,caste,General,Total,Jharkhand,East
20,htn_controlled,3.2,2.6,3.7,Proportion,"3.2 (2.6, 3.7)",6360,caste,General,Total,Jharkhand,East
20,htn_screened,59.6,58,61.3,Proportion,"59.6 (58, 61.3)",23935,caste,OBC,Total,Jharkhand,East
20,htn_disease,27.5,26.4,28.6,Proportion,"27.5 (26.4, 28.6)",23935,caste,OBC,Total,Jharkhand,East
20,htn_diagnosed,10.8,9.8,11.8,Proportion,"10.8 (9.8, 11.8)",23935,caste,OBC,Total,Jharkhand,East
20,htn_treated,3.9,3.6,4.2,Proportion,"3.9 (3.6, 4.2)",23935,caste,OBC,Total,Jharkhand,East
20,htn_controlled,1.5,1.3,1.6,Proportion,"1.5 (1.3, 1.6)",23935,caste,OBC,Total,Jharkhand,East
20,htn_screened,55,52.5,57.5,Proportion,"55 (52.5, 57.5)",9043,caste,Schedule Caste,Total,Jharkhand,East
20,htn_disease,28.1,26.6,29.6,Proportion,"28.1 (26.6, 29.6)",9043,caste,Schedule Caste,Total,Jharkhand,East
20,htn_diagnosed,9,7.9,10.2,Proportion,"9 (7.9, 10.2)",9043,caste,Schedule Caste,Total,Jharkhand,East
20,htn_treated,3.2,2.7,3.6,Proportion,"3.2 (2.7, 3.6)",9043,caste,Schedule Caste,Total,Jharkhand,East
20,htn_controlled,1.1,0.8,1.4,Proportion,"1.1 (0.8, 1.4)",9043,caste,Schedule Caste,Total,Jharkhand,East
20,htn_screened,44.7,42.5,46.9,Proportion,"44.7 (42.5, 46.9)",19131,caste,Schedule Tribe,Total,Jharkhand,East
20,htn_disease,25.4,24,26.8,Proportion,"25.4 (24, 26.8)",19131,caste,Schedule Tribe,Total,Jharkhand,East
20,htn_diagnosed,6.3,5.2,7.4,Proportion,"6.3 (5.2, 7.4)",19131,caste,Schedule Tribe,Total,Jharkhand,East
20,htn_treated,1.5,1.2,1.7,Proportion,"1.5 (1.2, 1.7)",19131,caste,Schedule Tribe,Total,Jharkhand,East
20,htn_controlled,0.6,0.5,0.7,Proportion,"0.6 (0.5, 0.7)",19131,caste,Schedule Tribe,Total,Jharkhand,East
21,htn_screened,60,58.2,61.7,Proportion,"60 (58.2, 61.7)",11989,caste,General,Total,Odisha,East
21,htn_disease,32.2,30.8,33.6,Proportion,"32.2 (30.8, 33.6)",11989,caste,General,Total,Odisha,East
21,htn_diagnosed,16.3,14.9,17.7,Proportion,"16.3 (14.9, 17.7)",11989,caste,General,Total,Odisha,East
21,htn_treated,10.8,10,11.6,Proportion,"10.8 (10, 11.6)",11989,caste,General,Total,Odisha,East
21,htn_controlled,5.7,5.2,6.3,Proportion,"5.7 (5.2, 6.3)",11989,caste,General,Total,Odisha,East
21,htn_screened,50.8,49.4,52.2,Proportion,"50.8 (49.4, 52.2)",23996,caste,OBC,Total,Odisha,East
21,htn_disease,28.3,27.4,29.2,Proportion,"28.3 (27.4, 29.2)",23996,caste,OBC,Total,Odisha,East
21,htn_diagnosed,10.6,10,11.2,Proportion,"10.6 (10, 11.2)",23996,caste,OBC,Total,Odisha,East
21,htn_treated,6.8,6.3,7.2,Proportion,"6.8 (6.3, 7.2)",23996,caste,OBC,Total,Odisha,East
21,htn_controlled,3.2,2.9,3.5,Proportion,"3.2 (2.9, 3.5)",23996,caste,OBC,Total,Odisha,East
21,htn_screened,46.7,45,48.4,Proportion,"46.7 (45, 48.4)",13743,caste,Schedule Caste,Total,Odisha,East
21,htn_disease,25.6,24.5,26.7,Proportion,"25.6 (24.5, 26.7)",13743,caste,Schedule Caste,Total,Odisha,East
21,htn_diagnosed,8.4,7.6,9.1,Proportion,"8.4 (7.6, 9.1)",13743,caste,Schedule Caste,Total,Odisha,East
21,htn_treated,4.5,4.1,5,Proportion,"4.5 (4.1, 5)",13743,caste,Schedule Caste,Total,Odisha,East
21,htn_controlled,2.5,2.1,2.8,Proportion,"2.5 (2.1, 2.8)",13743,caste,Schedule Caste,Total,Odisha,East
21,htn_screened,36.4,34.4,38.3,Proportion,"36.4 (34.4, 38.3)",18557,caste,Schedule Tribe,Total,Odisha,East
21,htn_disease,26.5,25.4,27.6,Proportion,"26.5 (25.4, 27.6)",18557,caste,Schedule Tribe,Total,Odisha,East
21,htn_diagnosed,5.1,4.6,5.7,Proportion,"5.1 (4.6, 5.7)",18557,caste,Schedule Tribe,Total,Odisha,East
21,htn_treated,2.3,2,2.6,Proportion,"2.3 (2, 2.6)",18557,caste,Schedule Tribe,Total,Odisha,East
21,htn_controlled,1,0.8,1.2,Proportion,"1 (0.8, 1.2)",18557,caste,Schedule Tribe,Total,Odisha,East
22,htn_screened,69.6,66,73.1,Proportion,"69.6 (66, 73.1)",4896,caste,General,Total,Chhattisgarh,Central
22,htn_disease,35.5,33.1,37.9,Proportion,"35.5 (33.1, 37.9)",4896,caste,General,Total,Chhattisgarh,Central
22,htn_diagnosed,12.9,11.1,14.8,Proportion,"12.9 (11.1, 14.8)",4896,caste,General,Total,Chhattisgarh,Central
22,htn_treated,7.9,6.3,9.5,Proportion,"7.9 (6.3, 9.5)",4896,caste,General,Total,Chhattisgarh,Central
22,htn_controlled,3.2,2.4,4,Proportion,"3.2 (2.4, 4)",4896,caste,General,Total,Chhattisgarh,Central
22,htn_screened,62.4,60.4,64.4,Proportion,"62.4 (60.4, 64.4)",26107,caste,OBC,Total,Chhattisgarh,Central
22,htn_disease,31,30,32.1,Proportion,"31 (30, 32.1)",26107,caste,OBC,Total,Chhattisgarh,Central
22,htn_diagnosed,7.7,7,8.4,Proportion,"7.7 (7, 8.4)",26107,caste,OBC,Total,Chhattisgarh,Central
22,htn_treated,4.1,3.7,4.5,Proportion,"4.1 (3.7, 4.5)",26107,caste,OBC,Total,Chhattisgarh,Central
22,htn_controlled,1.5,1.3,1.7,Proportion,"1.5 (1.3, 1.7)",26107,caste,OBC,Total,Chhattisgarh,Central
22,htn_screened,58,55.6,60.4,Proportion,"58 (55.6, 60.4)",9897,caste,Schedule Caste,Total,Chhattisgarh,Central
22,htn_disease,30.7,29.3,32.1,Proportion,"30.7 (29.3, 32.1)",9897,caste,Schedule Caste,Total,Chhattisgarh,Central
22,htn_diagnosed,8,7,9,Proportion,"8 (7, 9)",9897,caste,Schedule Caste,Total,Chhattisgarh,Central
22,htn_treated,3.9,3.4,4.4,Proportion,"3.9 (3.4, 4.4)",9897,caste,Schedule Caste,Total,Chhattisgarh,Central
22,htn_controlled,1.3,1,1.6,Proportion,"1.3 (1, 1.6)",9897,caste,Schedule Caste,Total,Chhattisgarh,Central
22,htn_screened,46.5,44.3,48.7,Proportion,"46.5 (44.3, 48.7)",25666,caste,Schedule Tribe,Total,Chhattisgarh,Central
22,htn_disease,31,29.9,32,Proportion,"31 (29.9, 32)",25666,caste,Schedule Tribe,Total,Chhattisgarh,Central
22,htn_diagnosed,4.7,4.1,5.3,Proportion,"4.7 (4.1, 5.3)",25666,caste,Schedule Tribe,Total,Chhattisgarh,Central
22,htn_treated,2.1,1.8,2.4,Proportion,"2.1 (1.8, 2.4)",25666,caste,Schedule Tribe,Total,Chhattisgarh,Central
22,htn_controlled,0.8,0.6,1,Proportion,"0.8 (0.6, 1)",25666,caste,Schedule Tribe,Total,Chhattisgarh,Central
23,htn_screened,59.9,58.2,61.6,Proportion,"59.9 (58.2, 61.6)",19398,caste,General,Total,Madhya Pradesh,Central
23,htn_disease,30.3,29.1,31.4,Proportion,"30.3 (29.1, 31.4)",19398,caste,General,Total,Madhya Pradesh,Central
23,htn_diagnosed,10.4,9.6,11.2,Proportion,"10.4 (9.6, 11.2)",19398,caste,General,Total,Madhya Pradesh,Central
23,htn_treated,6,5.5,6.5,Proportion,"6 (5.5, 6.5)",19398,caste,General,Total,Madhya Pradesh,Central
23,htn_controlled,2.7,2.4,3,Proportion,"2.7 (2.4, 3)",19398,caste,General,Total,Madhya Pradesh,Central
23,htn_screened,53.9,52.6,55.1,Proportion,"53.9 (52.6, 55.1)",48368,caste,OBC,Total,Madhya Pradesh,Central
23,htn_disease,26.9,26.2,27.5,Proportion,"26.9 (26.2, 27.5)",48368,caste,OBC,Total,Madhya Pradesh,Central
23,htn_diagnosed,7.3,6.9,7.8,Proportion,"7.3 (6.9, 7.8)",48368,caste,OBC,Total,Madhya Pradesh,Central
23,htn_treated,4.1,3.8,4.4,Proportion,"4.1 (3.8, 4.4)",48368,caste,OBC,Total,Madhya Pradesh,Central
23,htn_controlled,1.7,1.6,1.9,Proportion,"1.7 (1.6, 1.9)",48368,caste,OBC,Total,Madhya Pradesh,Central
23,htn_screened,51.9,50.3,53.5,Proportion,"51.9 (50.3, 53.5)",18708,caste,Schedule Caste,Total,Madhya Pradesh,Central
23,htn_disease,24.6,23.7,25.5,Proportion,"24.6 (23.7, 25.5)",18708,caste,Schedule Caste,Total,Madhya Pradesh,Central
23,htn_diagnosed,6.2,5.7,6.7,Proportion,"6.2 (5.7, 6.7)",18708,caste,Schedule Caste,Total,Madhya Pradesh,Central
23,htn_treated,3.1,2.7,3.4,Proportion,"3.1 (2.7, 3.4)",18708,caste,Schedule Caste,Total,Madhya Pradesh,Central
23,htn_controlled,1.2,1,1.4,Proportion,"1.2 (1, 1.4)",18708,caste,Schedule Caste,Total,Madhya Pradesh,Central
23,htn_screened,41.2,39.4,42.9,Proportion,"41.2 (39.4, 42.9)",26041,caste,Schedule Tribe,Total,Madhya Pradesh,Central
23,htn_disease,24.8,23.9,25.7,Proportion,"24.8 (23.9, 25.7)",26041,caste,Schedule Tribe,Total,Madhya Pradesh,Central
23,htn_diagnosed,3.3,2.8,3.7,Proportion,"3.3 (2.8, 3.7)",26041,caste,Schedule Tribe,Total,Madhya Pradesh,Central
23,htn_treated,1.4,1.2,1.7,Proportion,"1.4 (1.2, 1.7)",26041,caste,Schedule Tribe,Total,Madhya Pradesh,Central
23,htn_controlled,0.6,0.4,0.7,Proportion,"0.6 (0.4, 0.7)",26041,caste,Schedule Tribe,Total,Madhya Pradesh,Central
24,htn_screened,64.6,62.5,66.8,Proportion,"64.6 (62.5, 66.8)",19388,caste,General,Total,Gujarat,West
24,htn_disease,27,26,28,Proportion,"27 (26, 28)",19388,caste,General,Total,Gujarat,West
24,htn_diagnosed,11.4,10.7,12.2,Proportion,"11.4 (10.7, 12.2)",19388,caste,General,Total,Gujarat,West
24,htn_treated,9.2,8.5,9.9,Proportion,"9.2 (8.5, 9.9)",19388,caste,General,Total,Gujarat,West
24,htn_controlled,5.2,4.6,5.8,Proportion,"5.2 (4.6, 5.8)",19388,caste,General,Total,Gujarat,West
24,htn_screened,54.8,52.8,56.8,Proportion,"54.8 (52.8, 56.8)",38489,caste,OBC,Total,Gujarat,West
24,htn_disease,22.4,21.7,23.2,Proportion,"22.4 (21.7, 23.2)",38489,caste,OBC,Total,Gujarat,West
24,htn_diagnosed,7.6,7.1,8,Proportion,"7.6 (7.1, 8)",38489,caste,OBC,Total,Gujarat,West
24,htn_treated,5.5,5.1,5.9,Proportion,"5.5 (5.1, 5.9)",38489,caste,OBC,Total,Gujarat,West
24,htn_controlled,3,2.7,3.2,Proportion,"3 (2.7, 3.2)",38489,caste,OBC,Total,Gujarat,West
24,htn_screened,53.7,51.2,56.3,Proportion,"53.7 (51.2, 56.3)",11235,caste,Schedule Caste,Total,Gujarat,West
24,htn_disease,20.2,19.1,21.3,Proportion,"20.2 (19.1, 21.3)",11235,caste,Schedule Caste,Total,Gujarat,West
24,htn_diagnosed,6.5,5.8,7.1,Proportion,"6.5 (5.8, 7.1)",11235,caste,Schedule Caste,Total,Gujarat,West
24,htn_treated,4.8,4.2,5.4,Proportion,"4.8 (4.2, 5.4)",11235,caste,Schedule Caste,Total,Gujarat,West
24,htn_controlled,2.6,2.1,3,Proportion,"2.6 (2.1, 3)",11235,caste,Schedule Caste,Total,Gujarat,West
24,htn_screened,48.1,44.4,51.8,Proportion,"48.1 (44.4, 51.8)",18412,caste,Schedule Tribe,Total,Gujarat,West
24,htn_disease,24.1,22.9,25.3,Proportion,"24.1 (22.9, 25.3)",18412,caste,Schedule Tribe,Total,Gujarat,West
24,htn_diagnosed,3.8,3.2,4.3,Proportion,"3.8 (3.2, 4.3)",18412,caste,Schedule Tribe,Total,Gujarat,West
24,htn_treated,2.3,1.9,2.7,Proportion,"2.3 (1.9, 2.7)",18412,caste,Schedule Tribe,Total,Gujarat,West
24,htn_controlled,1.1,0.8,1.4,Proportion,"1.1 (0.8, 1.4)",18412,caste,Schedule Tribe,Total,Gujarat,West
25,htn_screened,70.9,63.9,77.9,Proportion,"70.9 (63.9, 77.9)",1271,caste,General,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_disease,23.5,19.7,27.3,Proportion,"23.5 (19.7, 27.3)",1271,caste,General,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_diagnosed,11.5,9,13.9,Proportion,"11.5 (9, 13.9)",1271,caste,General,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_treated,9,6.7,11.4,Proportion,"9 (6.7, 11.4)",1271,caste,General,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_controlled,5.8,3.8,7.8,Proportion,"5.8 (3.8, 7.8)",1271,caste,General,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_screened,74.3,69.9,78.7,Proportion,"74.3 (69.9, 78.7)",2752,caste,OBC,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_disease,24.8,21.8,27.9,Proportion,"24.8 (21.8, 27.9)",2752,caste,OBC,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_diagnosed,10.9,8.6,13.2,Proportion,"10.9 (8.6, 13.2)",2752,caste,OBC,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_treated,9,7,11,Proportion,"9 (7, 11)",2752,caste,OBC,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_controlled,4.6,3.2,6,Proportion,"4.6 (3.2, 6)",2752,caste,OBC,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_screened,64.9,58.1,71.8,Proportion,"64.9 (58.1, 71.8)",716,caste,Schedule Caste,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_disease,20.3,14.6,25.9,Proportion,"20.3 (14.6, 25.9)",716,caste,Schedule Caste,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_diagnosed,5.3,2.6,8,Proportion,"5.3 (2.6, 8)",716,caste,Schedule Caste,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_treated,3.2,1.4,5,Proportion,"3.2 (1.4, 5)",716,caste,Schedule Caste,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_controlled,1.9,0.2,3.5,Proportion,"1.9 (0.2, 3.5)",716,caste,Schedule Caste,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_screened,67.4,61,73.8,Proportion,"67.4 (61, 73.8)",1721,caste,Schedule Tribe,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_disease,17.3,15.4,19.3,Proportion,"17.3 (15.4, 19.3)",1721,caste,Schedule Tribe,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_diagnosed,4.6,3.1,6,Proportion,"4.6 (3.1, 6)",1721,caste,Schedule Tribe,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_treated,3.2,2,4.4,Proportion,"3.2 (2, 4.4)",1721,caste,Schedule Tribe,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_controlled,1.3,0.6,2.1,Proportion,"1.3 (0.6, 2.1)",1721,caste,Schedule Tribe,Total,Dadra & Nagar Haveli And Daman & Diu,West
27,htn_screened,63.5,61.6,65.5,Proportion,"63.5 (61.6, 65.5)",32888,caste,General,Total,Maharashtra,West
27,htn_disease,27.5,26.3,28.6,Proportion,"27.5 (26.3, 28.6)",32888,caste,General,Total,Maharashtra,West
27,htn_diagnosed,9.5,8.9,10.1,Proportion,"9.5 (8.9, 10.1)",32888,caste,General,Total,Maharashtra,West
27,htn_treated,7.8,7.3,8.3,Proportion,"7.8 (7.3, 8.3)",32888,caste,General,Total,Maharashtra,West
27,htn_controlled,4,3.6,4.3,Proportion,"4 (3.6, 4.3)",32888,caste,General,Total,Maharashtra,West
27,htn_screened,63.9,62,65.8,Proportion,"63.9 (62, 65.8)",28741,caste,OBC,Total,Maharashtra,West
27,htn_disease,26,25.2,26.9,Proportion,"26 (25.2, 26.9)",28741,caste,OBC,Total,Maharashtra,West
27,htn_diagnosed,8.6,8.1,9.1,Proportion,"8.6 (8.1, 9.1)",28741,caste,OBC,Total,Maharashtra,West
27,htn_treated,6.7,6.2,7.1,Proportion,"6.7 (6.2, 7.1)",28741,caste,OBC,Total,Maharashtra,West
27,htn_controlled,3.4,3,3.7,Proportion,"3.4 (3, 3.7)",28741,caste,OBC,Total,Maharashtra,West
27,htn_screened,61.9,59.2,64.6,Proportion,"61.9 (59.2, 64.6)",15940,caste,Schedule Caste,Total,Maharashtra,West
27,htn_disease,25.7,24.5,27,Proportion,"25.7 (24.5, 27)",15940,caste,Schedule Caste,Total,Maharashtra,West
27,htn_diagnosed,8.3,7.5,9,Proportion,"8.3 (7.5, 9)",15940,caste,Schedule Caste,Total,Maharashtra,West
27,htn_treated,6,5.4,6.6,Proportion,"6 (5.4, 6.6)",15940,caste,Schedule Caste,Total,Maharashtra,West
27,htn_controlled,3,2.6,3.4,Proportion,"3 (2.6, 3.4)",15940,caste,Schedule Caste,Total,Maharashtra,West
27,htn_screened,49.6,46.9,52.3,Proportion,"49.6 (46.9, 52.3)",12320,caste,Schedule Tribe,Total,Maharashtra,West
27,htn_disease,22.8,21.5,24.2,Proportion,"22.8 (21.5, 24.2)",12320,caste,Schedule Tribe,Total,Maharashtra,West
27,htn_diagnosed,5.3,4.6,6,Proportion,"5.3 (4.6, 6)",12320,caste,Schedule Tribe,Total,Maharashtra,West
27,htn_treated,3.6,3,4.2,Proportion,"3.6 (3, 4.2)",12320,caste,Schedule Tribe,Total,Maharashtra,West
27,htn_controlled,2,1.6,2.4,Proportion,"2 (1.6, 2.4)",12320,caste,Schedule Tribe,Total,Maharashtra,West
28,htn_screened,78.1,75.9,80.2,Proportion,"78.1 (75.9, 80.2)",6007,caste,General,Total,Andhra Pradesh,South
28,htn_disease,33.2,31.6,34.8,Proportion,"33.2 (31.6, 34.8)",6007,caste,General,Total,Andhra Pradesh,South
28,htn_diagnosed,16.2,14.9,17.6,Proportion,"16.2 (14.9, 17.6)",6007,caste,General,Total,Andhra Pradesh,South
28,htn_treated,13.6,12.4,14.8,Proportion,"13.6 (12.4, 14.8)",6007,caste,General,Total,Andhra Pradesh,South
28,htn_controlled,7.1,6.3,8,Proportion,"7.1 (6.3, 8)",6007,caste,General,Total,Andhra Pradesh,South
28,htn_screened,73.4,71.6,75.2,Proportion,"73.4 (71.6, 75.2)",14355,caste,OBC,Total,Andhra Pradesh,South
28,htn_disease,28.7,27.7,29.7,Proportion,"28.7 (27.7, 29.7)",14355,caste,OBC,Total,Andhra Pradesh,South
28,htn_diagnosed,12.4,11.6,13.2,Proportion,"12.4 (11.6, 13.2)",14355,caste,OBC,Total,Andhra Pradesh,South
28,htn_treated,9.8,9,10.5,Proportion,"9.8 (9, 10.5)",14355,caste,OBC,Total,Andhra Pradesh,South
