state,variable,estimate,lci,uci,type,est_ci,n,stratification,strata,residence,n5_state,zone
8,htn_untreated,36.4,33.4,39.4,Proportion,"36.4 (33.4, 39.4)",2031,age_category,65 plus,Total,Rajasthan,North
9,htn_untreated,86.1,84.7,87.5,Proportion,"86.1 (84.7, 87.5)",6250,age_category,18-39,Total,Uttar Pradesh,Central
9,htn_untreated,66.5,64.9,68,Proportion,"66.5 (64.9, 68)",9370,age_category,40-64,Total,Uttar Pradesh,Central
9,htn_untreated,51.5,49.4,53.6,Proportion,"51.5 (49.4, 53.6)",3740,age_category,65 plus,Total,Uttar Pradesh,Central
10,htn_untreated,85.8,84.1,87.5,Proportion,"85.8 (84.1, 87.5)",3422,age_category,18-39,Total,Bihar,East
10,htn_untreated,59.4,57.2,61.6,Proportion,"59.4 (57.2, 61.6)",5125,age_category,40-64,Total,Bihar,East
10,htn_untreated,45.7,42.8,48.5,Proportion,"45.7 (42.8, 48.5)",2449,age_category,65 plus,Total,Bihar,East
11,htn_untreated,77.2,71.2,83.2,Proportion,"77.2 (71.2, 83.2)",304,age_category,18-39,Total,Sikkim,North East
11,htn_untreated,42.8,38,47.7,Proportion,"42.8 (38, 47.7)",712,age_category,40-64,Total,Sikkim,North East
11,htn_untreated,21.2,16,26.5,Proportion,"21.2 (16, 26.5)",249,age_category,65 plus,Total,Sikkim,North East
12,htn_untreated,83.5,81,86,Proportion,"83.5 (81, 86)",1782,age_category,18-39,Total,Arunachal Pradesh,North East
12,htn_untreated,67.9,64.7,71.1,Proportion,"67.9 (64.7, 71.1)",2758,age_category,40-64,Total,Arunachal Pradesh,North East
12,htn_untreated,54.8,49.5,60,Proportion,"54.8 (49.5, 60)",559,age_category,65 plus,Total,Arunachal Pradesh,North East
13,htn_untreated,80.6,75.6,85.6,Proportion,"80.6 (75.6, 85.6)",562,age_category,18-39,Total,Nagaland,North East
13,htn_untreated,64.8,60.3,69.3,Proportion,"64.8 (60.3, 69.3)",1630,age_category,40-64,Total,Nagaland,North East
13,htn_untreated,60.4,54.5,66.3,Proportion,"60.4 (54.5, 66.3)",580,age_category,65 plus,Total,Nagaland,North East
14,htn_untreated,72.6,66.7,78.4,Proportion,"72.6 (66.7, 78.4)",472,age_category,18-39,Total,Manipur,North East
14,htn_untreated,40.7,37.1,44.3,Proportion,"40.7 (37.1, 44.3)",1473,age_category,40-64,Total,Manipur,North East
14,htn_untreated,28.5,24.5,32.5,Proportion,"28.5 (24.5, 32.5)",726,age_category,65 plus,Total,Manipur,North East
15,htn_untreated,80,75.6,84.5,Proportion,"80 (75.6, 84.5)",431,age_category,18-39,Total,Mizoram,North East
15,htn_untreated,50.2,45.6,54.9,Proportion,"50.2 (45.6, 54.9)",943,age_category,40-64,Total,Mizoram,North East
15,htn_untreated,37.9,30.4,45.4,Proportion,"37.9 (30.4, 45.4)",454,age_category,65 plus,Total,Mizoram,North East
16,htn_untreated,66.8,60.6,72.9,Proportion,"66.8 (60.6, 72.9)",480,age_category,18-39,Total,Tripura,North East
16,htn_untreated,30.1,26.5,33.7,Proportion,"30.1 (26.5, 33.7)",1201,age_category,40-64,Total,Tripura,North East
16,htn_untreated,23.6,18.4,28.8,Proportion,"23.6 (18.4, 28.8)",526,age_category,65 plus,Total,Tripura,North East
17,htn_untreated,51.6,43.4,59.8,Proportion,"51.6 (43.4, 59.8)",430,age_category,18-39,Total,Meghalaya,North East
17,htn_untreated,31.8,26.3,37.3,Proportion,"31.8 (26.3, 37.3)",788,age_category,40-64,Total,Meghalaya,North East
17,htn_untreated,17.4,11.8,22.9,Proportion,"17.4 (11.8, 22.9)",244,age_category,65 plus,Total,Meghalaya,North East
18,htn_untreated,65.2,61.5,68.8,Proportion,"65.2 (61.5, 68.8)",1697,age_category,18-39,Total,Assam,North East
18,htn_untreated,38.7,36.2,41.2,Proportion,"38.7 (36.2, 41.2)",4823,age_category,40-64,Total,Assam,North East
18,htn_untreated,28.2,25.4,31.1,Proportion,"28.2 (25.4, 31.1)",1813,age_category,65 plus,Total,Assam,North East
19,htn_untreated,58.5,53.8,63.2,Proportion,"58.5 (53.8, 63.2)",734,age_category,18-39,Total,West Bengal,East
19,htn_untreated,26.5,24.1,28.9,Proportion,"26.5 (24.1, 28.9)",2802,age_category,40-64,Total,West Bengal,East
19,htn_untreated,15.7,13.3,18.1,Proportion,"15.7 (13.3, 18.1)",1268,age_category,65 plus,Total,West Bengal,East
20,htn_untreated,90,88,92,Proportion,"90 (88, 92)",1706,age_category,18-39,Total,Jharkhand,East
20,htn_untreated,60.4,57,63.8,Proportion,"60.4 (57, 63.8)",2661,age_category,40-64,Total,Jharkhand,East
20,htn_untreated,41.9,38.2,45.7,Proportion,"41.9 (38.2, 45.7)",1121,age_category,65 plus,Total,Jharkhand,East
21,htn_untreated,68.9,65.1,72.8,Proportion,"68.9 (65.1, 72.8)",1184,age_category,18-39,Total,Odisha,East
21,htn_untreated,37.2,34.7,39.6,Proportion,"37.2 (34.7, 39.6)",3366,age_category,40-64,Total,Odisha,East
21,htn_untreated,20.3,17.8,22.8,Proportion,"20.3 (17.8, 22.8)",1802,age_category,65 plus,Total,Odisha,East
22,htn_untreated,79.4,75.1,83.7,Proportion,"79.4 (75.1, 83.7)",905,age_category,18-39,Total,Chhattisgarh,Central
22,htn_untreated,46.3,42.6,49.9,Proportion,"46.3 (42.6, 49.9)",2189,age_category,40-64,Total,Chhattisgarh,Central
22,htn_untreated,29.9,25.6,34.2,Proportion,"29.9 (25.6, 34.2)",954,age_category,65 plus,Total,Chhattisgarh,Central
23,htn_untreated,77.6,74.5,80.6,Proportion,"77.6 (74.5, 80.6)",1568,age_category,18-39,Total,Madhya Pradesh,Central
23,htn_untreated,43.4,41,45.7,Proportion,"43.4 (41, 45.7)",3744,age_category,40-64,Total,Madhya Pradesh,Central
23,htn_untreated,28.7,26,31.4,Proportion,"28.7 (26, 31.4)",1778,age_category,65 plus,Total,Madhya Pradesh,Central
24,htn_untreated,65.2,59.8,70.6,Proportion,"65.2 (59.8, 70.6)",862,age_category,18-39,Total,Gujarat,West
24,htn_untreated,22.7,20.4,25,Proportion,"22.7 (20.4, 25)",3284,age_category,40-64,Total,Gujarat,West
24,htn_untreated,13.6,11.4,15.8,Proportion,"13.6 (11.4, 15.8)",2012,age_category,65 plus,Total,Gujarat,West
25,htn_untreated,55.6,42.6,68.6,Proportion,"55.6 (42.6, 68.6)",83,age_category,18-39,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_untreated,26.4,18.8,34,Proportion,"26.4 (18.8, 34)",247,age_category,40-64,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_untreated,8.8,3.1,14.4,Proportion,"8.8 (3.1, 14.4)",154,age_category,65 plus,Total,Dadra & Nagar Haveli And Daman & Diu,West
27,htn_untreated,57.5,52.3,62.8,Proportion,"57.5 (52.3, 62.8)",848,age_category,18-39,Total,Maharashtra,West
27,htn_untreated,20.3,18.3,22.3,Proportion,"20.3 (18.3, 22.3)",3878,age_category,40-64,Total,Maharashtra,West
27,htn_untreated,12.4,10.3,14.4,Proportion,"12.4 (10.3, 14.4)",2934,age_category,65 plus,Total,Maharashtra,West
28,htn_untreated,55.6,50,61.1,Proportion,"55.6 (50, 61.1)",375,age_category,18-39,Total,Andhra Pradesh,South
28,htn_untreated,19.1,16.8,21.3,Proportion,"19.1 (16.8, 21.3)",2031,age_category,40-64,Total,Andhra Pradesh,South
28,htn_untreated,10.8,8.6,12.9,Proportion,"10.8 (8.6, 12.9)",1057,age_category,65 plus,Total,Andhra Pradesh,South
29,htn_untreated,67.7,62.1,73.3,Proportion,"67.7 (62.1, 73.3)",1039,age_category,18-39,Total,Karnataka,South
29,htn_untreated,18.3,16,20.6,Proportion,"18.3 (16, 20.6)",4008,age_category,40-64,Total,Karnataka,South
29,htn_untreated,9,7.4,10.6,Proportion,"9 (7.4, 10.6)",2593,age_category,65 plus,Total,Karnataka,South
30,htn_untreated,52.5,36.7,68.2,Proportion,"52.5 (36.7, 68.2)",42,age_category,18-39,Total,Goa,West
30,htn_untreated,12.4,8.5,16.3,Proportion,"12.4 (8.5, 16.3)",522,age_category,40-64,Total,Goa,West
30,htn_untreated,3.6,1.5,5.8,Proportion,"3.6 (1.5, 5.8)",328,age_category,65 plus,Total,Goa,West
31,htn_untreated,56.8,36.2,77.5,Proportion,"56.8 (36.2, 77.5)",24,age_category,18-39,Total,Lakshadweep,South
31,htn_untreated,12.6,7.3,18,Proportion,"12.6 (7.3, 18)",197,age_category,40-64,Total,Lakshadweep,South
31,htn_untreated,11,6.9,15.1,Proportion,"11 (6.9, 15.1)",147,age_category,65 plus,Total,Lakshadweep,South
32,htn_untreated,58.9,52.9,64.9,Proportion,"58.9 (52.9, 64.9)",334,age_category,18-39,Total,Kerala,South
32,htn_untreated,19.4,17.5,21.2,Proportion,"19.4 (17.5, 21.2)",3372,age_category,40-64,Total,Kerala,South
32,htn_untreated,8.1,6.8,9.3,Proportion,"8.1 (6.8, 9.3)",2823,age_category,65 plus,Total,Kerala,South
33,htn_untreated,79.1,75.2,83,Proportion,"79.1 (75.2, 83)",1474,age_category,18-39,Total,Tamil Nadu,South
33,htn_untreated,31.8,28.5,35.1,Proportion,"31.8 (28.5, 35.1)",4967,age_category,40-64,Total,Tamil Nadu,South
33,htn_untreated,14.5,12.1,16.9,Proportion,"14.5 (12.1, 16.9)",2733,age_category,65 plus,Total,Tamil Nadu,South
34,htn_untreated,62.7,48.4,77,Proportion,"62.7 (48.4, 77)",109,age_category,18-39,Total,Puducherry,South
34,htn_untreated,18.6,12.9,24.2,Proportion,"18.6 (12.9, 24.2)",892,age_category,40-64,Total,Puducherry,South
34,htn_untreated,8.2,4.6,11.8,Proportion,"8.2 (4.6, 11.8)",571,age_category,65 plus,Total,Puducherry,South
35,htn_untreated,44.4,32,56.8,Proportion,"44.4 (32, 56.8)",116,age_category,18-39,Total,Andaman & Nicobar Islands,South
35,htn_untreated,17.6,12.8,22.3,Proportion,"17.6 (12.8, 22.3)",569,age_category,40-64,Total,Andaman & Nicobar Islands,South
35,htn_untreated,13.2,5.8,20.5,Proportion,"13.2 (5.8, 20.5)",197,age_category,65 plus,Total,Andaman & Nicobar Islands,South
36,htn_untreated,54.3,49.8,58.8,Proportion,"54.3 (49.8, 58.8)",1016,age_category,18-39,Total,Telangana,South
36,htn_untreated,16.7,15.3,18.1,Proportion,"16.7 (15.3, 18.1)",4548,age_category,40-64,Total,Telangana,South
36,htn_untreated,8.8,7.5,10.1,Proportion,"8.8 (7.5, 10.1)",2638,age_category,65 plus,Total,Telangana,South
37,htn_untreated,75.7,62.3,89,Proportion,"75.7 (62.3, 89)",226,age_category,18-39,Total,Ladakh,North
37,htn_untreated,52.3,40.8,63.8,Proportion,"52.3 (40.8, 63.8)",559,age_category,40-64,Total,Ladakh,North
37,htn_untreated,36.2,22.6,49.7,Proportion,"36.2 (22.6, 49.7)",161,age_category,65 plus,Total,Ladakh,North
1,htn_untreated,58.6,51,66.2,Proportion,"58.6 (51, 66.2)",489,education,Higher,Total,Jammu & Kashmir,North
1,htn_untreated,33.6,30.2,37,Proportion,"33.6 (30.2, 37)",3836,education,No education,Total,Jammu & Kashmir,North
1,htn_untreated,43,35,51,Proportion,"43 (35, 51)",420,education,Primary,Total,Jammu & Kashmir,North
1,htn_untreated,50.1,45.7,54.4,Proportion,"50.1 (45.7, 54.4)",2292,education,Secondary,Total,Jammu & Kashmir,North
2,htn_untreated,66.2,60.1,72.2,Proportion,"66.2 (60.1, 72.2)",433,education,Higher,Total,Himachal Pradesh,North
2,htn_untreated,37.4,32.3,42.4,Proportion,"37.4 (32.3, 42.4)",1086,education,No education,Total,Himachal Pradesh,North
2,htn_untreated,46.2,40.5,51.9,Proportion,"46.2 (40.5, 51.9)",723,education,Primary,Total,Himachal Pradesh,North
2,htn_untreated,58.1,53.9,62.2,Proportion,"58.1 (53.9, 62.2)",1468,education,Secondary,Total,Himachal Pradesh,North
3,htn_untreated,71.3,67.3,75.3,Proportion,"71.3 (67.3, 75.3)",900,education,Higher,Total,Punjab,North
3,htn_untreated,55.8,53.1,58.5,Proportion,"55.8 (53.1, 58.5)",3564,education,No education,Total,Punjab,North
3,htn_untreated,62.1,58.7,65.6,Proportion,"62.1 (58.7, 65.6)",1682,education,Primary,Total,Punjab,North
3,htn_untreated,71.1,69,73.2,Proportion,"71.1 (69, 73.2)",4205,education,Secondary,Total,Punjab,North
4,htn_untreated,53.3,38.6,68.1,Proportion,"53.3 (38.6, 68.1)",55,education,Higher,Total,Chandigarh,North
4,htn_untreated,62.2,41.9,82.6,Proportion,"62.2 (41.9, 82.6)",39,education,No education,Total,Chandigarh,North
4,htn_untreated,44.8,15.9,73.7,Proportion,"44.8 (15.9, 73.7)",17,education,Primary,Total,Chandigarh,North
4,htn_untreated,64.3,49.4,79.1,Proportion,"64.3 (49.4, 79.1)",90,education,Secondary,Total,Chandigarh,North
5,htn_untreated,60.5,52.5,68.4,Proportion,"60.5 (52.5, 68.4)",474,education,Higher,Total,Uttarakhand,Central
5,htn_untreated,49.9,44.1,55.7,Proportion,"49.9 (44.1, 55.7)",993,education,No education,Total,Uttarakhand,Central
5,htn_untreated,55.6,47.4,63.8,Proportion,"55.6 (47.4, 63.8)",498,education,Primary,Total,Uttarakhand,Central
5,htn_untreated,64.7,60.5,68.9,Proportion,"64.7 (60.5, 68.9)",1123,education,Secondary,Total,Uttarakhand,Central
6,htn_untreated,76.9,73.4,80.4,Proportion,"76.9 (73.4, 80.4)",732,education,Higher,Total,Haryana,North
6,htn_untreated,54.7,51.9,57.6,Proportion,"54.7 (51.9, 57.6)",2236,education,No education,Total,Haryana,North
6,htn_untreated,61,56.6,65.3,Proportion,"61 (56.6, 65.3)",967,education,Primary,Total,Haryana,North
6,htn_untreated,72,69.9,74.1,Proportion,"72 (69.9, 74.1)",2717,education,Secondary,Total,Haryana,North
7,htn_untreated,55.3,49.9,60.8,Proportion,"55.3 (49.9, 60.8)",607,education,Higher,Total,Nct Of Delhi,North
7,htn_untreated,36.7,31.2,42.2,Proportion,"36.7 (31.2, 42.2)",581,education,No education,Total,Nct Of Delhi,North
7,htn_untreated,38.8,31.3,46.4,Proportion,"38.8 (31.3, 46.4)",362,education,Primary,Total,Nct Of Delhi,North
7,htn_untreated,51.9,47.8,55.9,Proportion,"51.9 (47.8, 55.9)",1161,education,Secondary,Total,Nct Of Delhi,North
8,htn_untreated,77.3,73.5,81.1,Proportion,"77.3 (73.5, 81.1)",881,education,Higher,Total,Rajasthan,North
8,htn_untreated,57.3,54.7,59.9,Proportion,"57.3 (54.7, 59.9)",3565,education,No education,Total,Rajasthan,North
8,htn_untreated,66.1,62.4,69.8,Proportion,"66.1 (62.4, 69.8)",1084,education,Primary,Total,Rajasthan,North
8,htn_untreated,73.2,70.4,76.1,Proportion,"73.2 (70.4, 76.1)",2297,education,Secondary,Total,Rajasthan,North
9,htn_untreated,78.4,76.1,80.7,Proportion,"78.4 (76.1, 80.7)",2472,education,Higher,Total,Uttar Pradesh,Central
9,htn_untreated,70.8,69.3,72.3,Proportion,"70.8 (69.3, 72.3)",7982,education,No education,Total,Uttar Pradesh,Central
9,htn_untreated,73.4,71.2,75.7,Proportion,"73.4 (71.2, 75.7)",2480,education,Primary,Total,Uttar Pradesh,Central
9,htn_untreated,76.8,75.1,78.4,Proportion,"76.8 (75.1, 78.4)",6426,education,Secondary,Total,Uttar Pradesh,Central
10,htn_untreated,74.1,69.5,78.6,Proportion,"74.1 (69.5, 78.6)",940,education,Higher,Total,Bihar,East
10,htn_untreated,68,65.9,70,Proportion,"68 (65.9, 70)",5324,education,No education,Total,Bihar,East
10,htn_untreated,69.6,66.2,73,Proportion,"69.6 (66.2, 73)",1198,education,Primary,Total,Bihar,East
10,htn_untreated,74,71.9,76,Proportion,"74 (71.9, 76)",3534,education,Secondary,Total,Bihar,East
11,htn_untreated,69.3,57.7,81,Proportion,"69.3 (57.7, 81)",86,education,Higher,Total,Sikkim,North East
11,htn_untreated,35.7,27.6,43.7,Proportion,"35.7 (27.6, 43.7)",373,education,No education,Total,Sikkim,North East
11,htn_untreated,65.3,57.2,73.3,Proportion,"65.3 (57.2, 73.3)",339,education,Primary,Total,Sikkim,North East
11,htn_untreated,58.3,53.4,63.1,Proportion,"58.3 (53.4, 63.1)",467,education,Secondary,Total,Sikkim,North East
12,htn_untreated,82.6,78.9,86.3,Proportion,"82.6 (78.9, 86.3)",674,education,Higher,Total,Arunachal Pradesh,North East
12,htn_untreated,71,67.7,74.2,Proportion,"71 (67.7, 74.2)",1815,education,No education,Total,Arunachal Pradesh,North East
12,htn_untreated,69.3,64.7,74,Proportion,"69.3 (64.7, 74)",626,education,Primary,Total,Arunachal Pradesh,North East
12,htn_untreated,74.9,72,77.8,Proportion,"74.9 (72, 77.8)",1984,education,Secondary,Total,Arunachal Pradesh,North East
13,htn_untreated,81.3,74.7,87.9,Proportion,"81.3 (74.7, 87.9)",244,education,Higher,Total,Nagaland,North East
13,htn_untreated,66,59.7,72.4,Proportion,"66 (59.7, 72.4)",503,education,No education,Total,Nagaland,North East
13,htn_untreated,69.7,61.6,77.9,Proportion,"69.7 (61.6, 77.9)",567,education,Primary,Total,Nagaland,North East
13,htn_untreated,71.5,67.2,75.8,Proportion,"71.5 (67.2, 75.8)",1458,education,Secondary,Total,Nagaland,North East
14,htn_untreated,48.9,42.7,55.1,Proportion,"48.9 (42.7, 55.1)",491,education,Higher,Total,Manipur,North East
14,htn_untreated,48.4,41.1,55.8,Proportion,"48.4 (41.1, 55.8)",565,education,No education,Total,Manipur,North East
14,htn_untreated,53.4,45.6,61.2,Proportion,"53.4 (45.6, 61.2)",412,education,Primary,Total,Manipur,North East
14,htn_untreated,59.8,55.3,64.4,Proportion,"59.8 (55.3, 64.4)",1203,education,Secondary,Total,Manipur,North East
15,htn_untreated,68.6,60.7,76.5,Proportion,"68.6 (60.7, 76.5)",204,education,Higher,Total,Mizoram,North East
15,htn_untreated,59.8,48.5,71.2,Proportion,"59.8 (48.5, 71.2)",141,education,No education,Total,Mizoram,North East
15,htn_untreated,55.1,47.3,62.9,Proportion,"55.1 (47.3, 62.9)",466,education,Primary,Total,Mizoram,North East
15,htn_untreated,64.6,60.8,68.4,Proportion,"64.6 (60.8, 68.4)",1017,education,Secondary,Total,Mizoram,North East
16,htn_untreated,40,29,51,Proportion,"40 (29, 51)",179,education,Higher,Total,Tripura,North East
16,htn_untreated,37.9,31.8,44.1,Proportion,"37.9 (31.8, 44.1)",471,education,No education,Total,Tripura,North East
16,htn_untreated,46.2,40.2,52.2,Proportion,"46.2 (40.2, 52.2)",582,education,Primary,Total,Tripura,North East
16,htn_untreated,52.1,47.1,57.1,Proportion,"52.1 (47.1, 57.1)",975,education,Secondary,Total,Tripura,North East
17,htn_untreated,43,24.7,61.3,Proportion,"43 (24.7, 61.3)",100,education,Higher,Total,Meghalaya,North East
17,htn_untreated,32,25.6,38.5,Proportion,"32 (25.6, 38.5)",459,education,No education,Total,Meghalaya,North East
17,htn_untreated,30,22.2,37.9,Proportion,"30 (22.2, 37.9)",348,education,Primary,Total,Meghalaya,North East
17,htn_untreated,47.8,40.6,55,Proportion,"47.8 (40.6, 55)",555,education,Secondary,Total,Meghalaya,North East
18,htn_untreated,49.3,43.2,55.4,Proportion,"49.3 (43.2, 55.4)",642,education,Higher,Total,Assam,North East
18,htn_untreated,44.7,41,48.3,Proportion,"44.7 (41, 48.3)",2571,education,No education,Total,Assam,North East
18,htn_untreated,46.9,42.8,51.1,Proportion,"46.9 (42.8, 51.1)",1477,education,Primary,Total,Assam,North East
18,htn_untreated,54.8,51.7,57.9,Proportion,"54.8 (51.7, 57.9)",3643,education,Secondary,Total,Assam,North East
19,htn_untreated,38.4,30.7,46.1,Proportion,"38.4 (30.7, 46.1)",433,education,Higher,Total,West Bengal,East
19,htn_untreated,33.4,29.5,37.3,Proportion,"33.4 (29.5, 37.3)",1594,education,No education,Total,West Bengal,East
19,htn_untreated,40.7,35.3,46.1,Proportion,"40.7 (35.3, 46.1)",957,education,Primary,Total,West Bengal,East
19,htn_untreated,46,42,50.1,Proportion,"46 (42, 50.1)",1820,education,Secondary,Total,West Bengal,East
20,htn_untreated,73.6,68.1,79,Proportion,"73.6 (68.1, 79)",686,education,Higher,Total,Jharkhand,East
20,htn_untreated,65.3,62.1,68.6,Proportion,"65.3 (62.1, 68.6)",2053,education,No education,Total,Jharkhand,East
20,htn_untreated,77.5,73.5,81.5,Proportion,"77.5 (73.5, 81.5)",635,education,Primary,Total,Jharkhand,East
20,htn_untreated,77.3,74.8,79.8,Proportion,"77.3 (74.8, 79.8)",2114,education,Secondary,Total,Jharkhand,East
21,htn_untreated,58.4,51.8,64.9,Proportion,"58.4 (51.8, 64.9)",580,education,Higher,Total,Odisha,East
21,htn_untreated,42.7,38.9,46.5,Proportion,"42.7 (38.9, 46.5)",1847,education,No education,Total,Odisha,East
21,htn_untreated,41.4,37.4,45.3,Proportion,"41.4 (37.4, 45.3)",1519,education,Primary,Total,Odisha,East
21,htn_untreated,56.4,53.1,59.6,Proportion,"56.4 (53.1, 59.6)",2406,education,Secondary,Total,Odisha,East
22,htn_untreated,64.9,57.6,72.1,Proportion,"64.9 (57.6, 72.1)",426,education,Higher,Total,Chhattisgarh,Central
22,htn_untreated,52.3,48.2,56.4,Proportion,"52.3 (48.2, 56.4)",1587,education,No education,Total,Chhattisgarh,Central
22,htn_untreated,55,49.9,60,Proportion,"55 (49.9, 60)",726,education,Primary,Total,Chhattisgarh,Central
22,htn_untreated,67.5,63.1,71.9,Proportion,"67.5 (63.1, 71.9)",1309,education,Secondary,Total,Chhattisgarh,Central
23,htn_untreated,59.7,53.5,65.9,Proportion,"59.7 (53.5, 65.9)",792,education,Higher,Total,Madhya Pradesh,Central
23,htn_untreated,50.8,47.7,53.9,Proportion,"50.8 (47.7, 53.9)",2599,education,No education,Total,Madhya Pradesh,Central
23,htn_untreated,56.8,53,60.6,Proportion,"56.8 (53, 60.6)",1415,education,Primary,Total,Madhya Pradesh,Central
23,htn_untreated,64.5,61.6,67.3,Proportion,"64.5 (61.6, 67.3)",2284,education,Secondary,Total,Madhya Pradesh,Central
24,htn_untreated,44.6,34.9,54.4,Proportion,"44.6 (34.9, 54.4)",584,education,Higher,Total,Gujarat,West
24,htn_untreated,33.5,29.3,37.7,Proportion,"33.5 (29.3, 37.7)",2016,education,No education,Total,Gujarat,West
24,htn_untreated,34.9,29.6,40.2,Proportion,"34.9 (29.6, 40.2)",1143,education,Primary,Total,Gujarat,West
24,htn_untreated,48.8,45.2,52.4,Proportion,"48.8 (45.2, 52.4)",2415,education,Secondary,Total,Gujarat,West
25,htn_untreated,32.6,13.4,51.8,Proportion,"32.6 (13.4, 51.8)",59,education,Higher,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_untreated,36.2,26.2,46.1,Proportion,"36.2 (26.2, 46.1)",151,education,No education,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_untreated,23.4,11.2,35.6,Proportion,"23.4 (11.2, 35.6)",90,education,Primary,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_untreated,48.4,38.5,58.3,Proportion,"48.4 (38.5, 58.3)",184,education,Secondary,Total,Dadra & Nagar Haveli And Daman & Diu,West
27,htn_untreated,35.6,27.3,44,Proportion,"35.6 (27.3, 44)",785,education,Higher,Total,Maharashtra,West
27,htn_untreated,29,22.7,35.2,Proportion,"29 (22.7, 35.2)",2313,education,No education,Total,Maharashtra,West
27,htn_untreated,32.6,25.8,39.3,Proportion,"32.6 (25.8, 39.3)",1560,education,Primary,Total,Maharashtra,West
27,htn_untreated,43.2,39.3,47.1,Proportion,"43.2 (39.3, 47.1)",3002,education,Secondary,Total,Maharashtra,West
28,htn_untreated,46,36.5,55.5,Proportion,"46 (36.5, 55.5)",254,education,Higher,Total,Andhra Pradesh,South
28,htn_untreated,29.2,25,33.5,Proportion,"29.2 (25, 33.5)",1641,education,No education,Total,Andhra Pradesh,South
28,htn_untreated,28.1,21.6,34.7,Proportion,"28.1 (21.6, 34.7)",688,education,Primary,Total,Andhra Pradesh,South
28,htn_untreated,43.1,37.4,48.9,Proportion,"43.1 (37.4, 48.9)",880,education,Secondary,Total,Andhra Pradesh,South
29,htn_untreated,45,36.2,53.7,Proportion,"45 (36.2, 53.7)",617,education,Higher,Total,Karnataka,South
29,htn_untreated,31.5,27.3,35.7,Proportion,"31.5 (27.3, 35.7)",2866,education,No education,Total,Karnataka,South
29,htn_untreated,32.3,26.4,38.1,Proportion,"32.3 (26.4, 38.1)",1405,education,Primary,Total,Karnataka,South
29,htn_untreated,48.6,43.7,53.6,Proportion,"48.6 (43.7, 53.6)",2752,education,Secondary,Total,Karnataka,South
30,htn_untreated,50.5,31.7,69.4,Proportion,"50.5 (31.7, 69.4)",136,education,Higher,Total,Goa,West
30,htn_untreated,3,0.7,5.3,Proportion,"3 (0.7, 5.3)",179,education,No education,Total,Goa,West
30,htn_untreated,6,2.8,9.3,Proportion,"6 (2.8, 9.3)",161,education,Primary,Total,Goa,West
30,htn_untreated,33.7,22.2,45.3,Proportion,"33.7 (22.2, 45.3)",416,education,Secondary,Total,Goa,West
31,htn_untreated,75,47.7,102.2,Proportion,"75 (47.7, 102.2)",18,education,Higher,Total,Lakshadweep,South
31,htn_untreated,11.3,-1.9,24.6,Proportion,"11.3 (-1.9, 24.6)",62,education,No education,Total,Lakshadweep,South
31,htn_untreated,12.7,6,19.5,Proportion,"12.7 (6, 19.5)",135,education,Primary,Total,Lakshadweep,South
31,htn_untreated,34.3,18.6,50.1,Proportion,"34.3 (18.6, 50.1)",153,education,Secondary,Total,Lakshadweep,South
32,htn_untreated,56.9,49.5,64.4,Proportion,"56.9 (49.5, 64.4)",625,education,Higher,Total,Kerala,South
32,htn_untreated,16.7,12.4,21.1,Proportion,"16.7 (12.4, 21.1)",578,education,No education,Total,Kerala,South
32,htn_untreated,14.9,12.2,17.6,Proportion,"14.9 (12.2, 17.6)",1856,education,Primary,Total,Kerala,South
32,htn_untreated,36.7,32.6,40.9,Proportion,"36.7 (32.6, 40.9)",3470,education,Secondary,Total,Kerala,South
33,htn_untreated,70,64.6,75.4,Proportion,"70 (64.6, 75.4)",1122,education,Higher,Total,Tamil Nadu,South
33,htn_untreated,29.4,25.4,33.5,Proportion,"29.4 (25.4, 33.5)",2355,education,No education,Total,Tamil Nadu,South
33,htn_untreated,43.3,39,47.7,Proportion,"43.3 (39, 47.7)",2075,education,Primary,Total,Tamil Nadu,South
33,htn_untreated,56.4,52.8,60,Proportion,"56.4 (52.8, 60)",3622,education,Secondary,Total,Tamil Nadu,South
34,htn_untreated,52.7,37.8,67.6,Proportion,"52.7 (37.8, 67.6)",182,education,Higher,Total,Puducherry,South
34,htn_untreated,23.7,8,39.4,Proportion,"23.7 (8, 39.4)",280,education,No education,Total,Puducherry,South
34,htn_untreated,20.8,8.7,32.8,Proportion,"20.8 (8.7, 32.8)",325,education,Primary,Total,Puducherry,South
34,htn_untreated,40.3,28.4,52.3,Proportion,"40.3 (28.4, 52.3)",785,education,Secondary,Total,Puducherry,South
35,htn_untreated,22.6,4.8,40.4,Proportion,"22.6 (4.8, 40.4)",56,education,Higher,Total,Andaman & Nicobar Islands,South
35,htn_untreated,21.5,11.4,31.6,Proportion,"21.5 (11.4, 31.6)",263,education,No education,Total,Andaman & Nicobar Islands,South
35,htn_untreated,22.5,11.4,33.6,Proportion,"22.5 (11.4, 33.6)",171,education,Primary,Total,Andaman & Nicobar Islands,South
35,htn_untreated,36.4,27.2,45.5,Proportion,"36.4 (27.2, 45.5)",392,education,Secondary,Total,Andaman & Nicobar Islands,South
