state,variable,estimate,lci,uci,type,est_ci,n,stratification,strata,residence,n5_state,zone
32,htn_untreated,19.4,17.5,21.2,Proportion,"19.4 (17.5, 21.2)",3372,age_category,40-64,Total,Kerala,South
32,htn_untreated,8.1,6.8,9.3,Proportion,"8.1 (6.8, 9.3)",2823,age_category,65 plus,Total,Kerala,South
33,htn_untreated,79,75.1,82.9,Proportion,"79 (75.1, 82.9)",1474,age_category,18-39,Total,Tamil Nadu,South
33,htn_untreated,31.7,28.4,35.1,Proportion,"31.7 (28.4, 35.1)",4967,age_category,40-64,Total,Tamil Nadu,South
33,htn_untreated,14.4,12,16.9,Proportion,"14.4 (12, 16.9)",2733,age_category,65 plus,Total,Tamil Nadu,South
34,htn_untreated,61.5,46.5,76.5,Proportion,"61.5 (46.5, 76.5)",109,age_category,18-39,Total,Puducherry,South
34,htn_untreated,18.5,13,24,Proportion,"18.5 (13, 24)",892,age_category,40-64,Total,Puducherry,South
34,htn_untreated,7.9,4.3,11.5,Proportion,"7.9 (4.3, 11.5)",571,age_category,65 plus,Total,Puducherry,South
35,htn_untreated,44.6,32.2,57.1,Proportion,"44.6 (32.2, 57.1)",116,age_category,18-39,Total,Andaman & Nicobar Islands,South
35,htn_untreated,17.6,12.8,22.3,Proportion,"17.6 (12.8, 22.3)",569,age_category,40-64,Total,Andaman & Nicobar Islands,South
35,htn_untreated,13,5.9,20.2,Proportion,"13 (5.9, 20.2)",197,age_category,65 plus,Total,Andaman & Nicobar Islands,South
36,htn_untreated,55.1,50.7,59.6,Proportion,"55.1 (50.7, 59.6)",1016,age_category,18-39,Total,Telangana,South
36,htn_untreated,16.4,14.9,17.8,Proportion,"16.4 (14.9, 17.8)",4548,age_category,40-64,Total,Telangana,South
36,htn_untreated,9,7.7,10.3,Proportion,"9 (7.7, 10.3)",2638,age_category,65 plus,Total,Telangana,South
37,htn_untreated,76.1,63.6,88.7,Proportion,"76.1 (63.6, 88.7)",226,age_category,18-39,Total,Ladakh,North
37,htn_untreated,52.2,40.7,63.7,Proportion,"52.2 (40.7, 63.7)",559,age_category,40-64,Total,Ladakh,North
37,htn_untreated,36.9,22.6,51.2,Proportion,"36.9 (22.6, 51.2)",161,age_category,65 plus,Total,Ladakh,North
1,htn_untreated,49.2,42.7,55.8,Proportion,"49.2 (42.7, 55.8)",489,education,Higher,Total,Jammu & Kashmir,North
1,htn_untreated,27.5,24.5,30.5,Proportion,"27.5 (24.5, 30.5)",3836,education,No education,Total,Jammu & Kashmir,North
1,htn_untreated,36.1,29.6,42.6,Proportion,"36.1 (29.6, 42.6)",420,education,Primary,Total,Jammu & Kashmir,North
1,htn_untreated,40,36.1,44,Proportion,"40 (36.1, 44)",2292,education,Secondary,Total,Jammu & Kashmir,North
2,htn_untreated,43.5,34.2,52.8,Proportion,"43.5 (34.2, 52.8)",433,education,Higher,Total,Himachal Pradesh,North
2,htn_untreated,30.7,26.7,34.7,Proportion,"30.7 (26.7, 34.7)",1086,education,No education,Total,Himachal Pradesh,North
2,htn_untreated,33.8,29.7,37.9,Proportion,"33.8 (29.7, 37.9)",723,education,Primary,Total,Himachal Pradesh,North
2,htn_untreated,43.8,40,47.7,Proportion,"43.8 (40, 47.7)",1468,education,Secondary,Total,Himachal Pradesh,North
3,htn_untreated,55.9,51,60.9,Proportion,"55.9 (51, 60.9)",900,education,Higher,Total,Punjab,North
3,htn_untreated,50,47.4,52.6,Proportion,"50 (47.4, 52.6)",3564,education,No education,Total,Punjab,North
3,htn_untreated,53,49.6,56.3,Proportion,"53 (49.6, 56.3)",1682,education,Primary,Total,Punjab,North
3,htn_untreated,60.7,58.2,63.3,Proportion,"60.7 (58.2, 63.3)",4205,education,Secondary,Total,Punjab,North
4,htn_untreated,33.6,16.6,50.7,Proportion,"33.6 (16.6, 50.7)",55,education,Higher,Total,Chandigarh,North
4,htn_untreated,54.8,34.3,75.3,Proportion,"54.8 (34.3, 75.3)",39,education,No education,Total,Chandigarh,North
4,htn_untreated,39.8,11.9,67.8,Proportion,"39.8 (11.9, 67.8)",17,education,Primary,Total,Chandigarh,North
4,htn_untreated,47.2,30.3,64.2,Proportion,"47.2 (30.3, 64.2)",90,education,Secondary,Total,Chandigarh,North
5,htn_untreated,44.6,37.5,51.8,Proportion,"44.6 (37.5, 51.8)",474,education,Higher,Total,Uttarakhand,Central
5,htn_untreated,45.6,40.9,50.4,Proportion,"45.6 (40.9, 50.4)",993,education,No education,Total,Uttarakhand,Central
5,htn_untreated,45.2,38.9,51.4,Proportion,"45.2 (38.9, 51.4)",498,education,Primary,Total,Uttarakhand,Central
5,htn_untreated,52.5,48.2,56.7,Proportion,"52.5 (48.2, 56.7)",1123,education,Secondary,Total,Uttarakhand,Central
6,htn_untreated,66.6,61.9,71.2,Proportion,"66.6 (61.9, 71.2)",732,education,Higher,Total,Haryana,North
6,htn_untreated,50.3,47.6,53,Proportion,"50.3 (47.6, 53)",2236,education,No education,Total,Haryana,North
6,htn_untreated,53.7,49.8,57.7,Proportion,"53.7 (49.8, 57.7)",967,education,Primary,Total,Haryana,North
6,htn_untreated,63.1,60.6,65.5,Proportion,"63.1 (60.6, 65.5)",2717,education,Secondary,Total,Haryana,North
7,htn_untreated,38.4,33.6,43.3,Proportion,"38.4 (33.6, 43.3)",607,education,Higher,Total,Nct Of Delhi,North
7,htn_untreated,29.4,25.1,33.6,Proportion,"29.4 (25.1, 33.6)",581,education,No education,Total,Nct Of Delhi,North
7,htn_untreated,30.5,24.5,36.5,Proportion,"30.5 (24.5, 36.5)",362,education,Primary,Total,Nct Of Delhi,North
7,htn_untreated,39.2,35.3,43,Proportion,"39.2 (35.3, 43)",1161,education,Secondary,Total,Nct Of Delhi,North
8,htn_untreated,67.9,62.7,73.1,Proportion,"67.9 (62.7, 73.1)",881,education,Higher,Total,Rajasthan,North
8,htn_untreated,51.3,48.7,53.9,Proportion,"51.3 (48.7, 53.9)",3565,education,No education,Total,Rajasthan,North
8,htn_untreated,56,52.2,59.9,Proportion,"56 (52.2, 59.9)",1084,education,Primary,Total,Rajasthan,North
8,htn_untreated,63.7,60.4,67.1,Proportion,"63.7 (60.4, 67.1)",2297,education,Secondary,Total,Rajasthan,North
9,htn_untreated,71.7,69,74.5,Proportion,"71.7 (69, 74.5)",2472,education,Higher,Total,Uttar Pradesh,Central
9,htn_untreated,67.8,66.2,69.4,Proportion,"67.8 (66.2, 69.4)",7982,education,No education,Total,Uttar Pradesh,Central
9,htn_untreated,68.9,66.5,71.3,Proportion,"68.9 (66.5, 71.3)",2480,education,Primary,Total,Uttar Pradesh,Central
9,htn_untreated,71.2,69.3,73.2,Proportion,"71.2 (69.3, 73.2)",6426,education,Secondary,Total,Uttar Pradesh,Central
10,htn_untreated,66.8,61.8,71.8,Proportion,"66.8 (61.8, 71.8)",940,education,Higher,Total,Bihar,East
10,htn_untreated,62.8,60.5,65,Proportion,"62.8 (60.5, 65)",5324,education,No education,Total,Bihar,East
10,htn_untreated,62.5,58.7,66.3,Proportion,"62.5 (58.7, 66.3)",1198,education,Primary,Total,Bihar,East
10,htn_untreated,66.5,64,69,Proportion,"66.5 (64, 69)",3534,education,Secondary,Total,Bihar,East
11,htn_untreated,62.8,48.3,77.3,Proportion,"62.8 (48.3, 77.3)",86,education,Higher,Total,Sikkim,North East
11,htn_untreated,34,25.9,42.1,Proportion,"34 (25.9, 42.1)",373,education,No education,Total,Sikkim,North East
11,htn_untreated,57.4,48.9,65.9,Proportion,"57.4 (48.9, 65.9)",339,education,Primary,Total,Sikkim,North East
11,htn_untreated,49.9,44.6,55.3,Proportion,"49.9 (44.6, 55.3)",467,education,Secondary,Total,Sikkim,North East
12,htn_untreated,79.9,75.8,84,Proportion,"79.9 (75.8, 84)",674,education,Higher,Total,Arunachal Pradesh,North East
12,htn_untreated,70.3,67,73.5,Proportion,"70.3 (67, 73.5)",1815,education,No education,Total,Arunachal Pradesh,North East
12,htn_untreated,68.3,63.6,73,Proportion,"68.3 (63.6, 73)",626,education,Primary,Total,Arunachal Pradesh,North East
12,htn_untreated,72.3,69.2,75.5,Proportion,"72.3 (69.2, 75.5)",1984,education,Secondary,Total,Arunachal Pradesh,North East
13,htn_untreated,72.3,63.1,81.5,Proportion,"72.3 (63.1, 81.5)",244,education,Higher,Total,Nagaland,North East
13,htn_untreated,65.6,60.4,70.9,Proportion,"65.6 (60.4, 70.9)",503,education,No education,Total,Nagaland,North East
13,htn_untreated,70.5,64.9,76.1,Proportion,"70.5 (64.9, 76.1)",567,education,Primary,Total,Nagaland,North East
13,htn_untreated,66.7,62.2,71.2,Proportion,"66.7 (62.2, 71.2)",1458,education,Secondary,Total,Nagaland,North East
14,htn_untreated,33.3,29,37.6,Proportion,"33.3 (29, 37.6)",491,education,Higher,Total,Manipur,North East
14,htn_untreated,40,34.6,45.4,Proportion,"40 (34.6, 45.4)",565,education,No education,Total,Manipur,North East
14,htn_untreated,47,40.7,53.3,Proportion,"47 (40.7, 53.3)",412,education,Primary,Total,Manipur,North East
14,htn_untreated,47.2,42.9,51.4,Proportion,"47.2 (42.9, 51.4)",1203,education,Secondary,Total,Manipur,North East
15,htn_untreated,60.4,51.5,69.3,Proportion,"60.4 (51.5, 69.3)",204,education,Higher,Total,Mizoram,North East
15,htn_untreated,57.2,46.3,68.1,Proportion,"57.2 (46.3, 68.1)",141,education,No education,Total,Mizoram,North East
15,htn_untreated,47.7,40.6,54.8,Proportion,"47.7 (40.6, 54.8)",466,education,Primary,Total,Mizoram,North East
15,htn_untreated,55.4,51,59.8,Proportion,"55.4 (51, 59.8)",1017,education,Secondary,Total,Mizoram,North East
16,htn_untreated,25.6,17.1,34.1,Proportion,"25.6 (17.1, 34.1)",179,education,Higher,Total,Tripura,North East
16,htn_untreated,35.5,30.4,40.7,Proportion,"35.5 (30.4, 40.7)",471,education,No education,Total,Tripura,North East
16,htn_untreated,36.6,31.3,41.9,Proportion,"36.6 (31.3, 41.9)",582,education,Primary,Total,Tripura,North East
16,htn_untreated,39.1,34.6,43.7,Proportion,"39.1 (34.6, 43.7)",975,education,Secondary,Total,Tripura,North East
17,htn_untreated,37,22.8,51.2,Proportion,"37 (22.8, 51.2)",100,education,Higher,Total,Meghalaya,North East
17,htn_untreated,29.3,23.3,35.4,Proportion,"29.3 (23.3, 35.4)",459,education,No education,Total,Meghalaya,North East
17,htn_untreated,27.2,21,33.4,Proportion,"27.2 (21, 33.4)",348,education,Primary,Total,Meghalaya,North East
17,htn_untreated,42.8,35.4,50.3,Proportion,"42.8 (35.4, 50.3)",555,education,Secondary,Total,Meghalaya,North East
18,htn_untreated,37.4,32.5,42.4,Proportion,"37.4 (32.5, 42.4)",642,education,Higher,Total,Assam,North East
18,htn_untreated,40.8,37.6,44,Proportion,"40.8 (37.6, 44)",2571,education,No education,Total,Assam,North East
18,htn_untreated,40.7,37.1,44.2,Proportion,"40.7 (37.1, 44.2)",1477,education,Primary,Total,Assam,North East
18,htn_untreated,43.8,40.8,46.8,Proportion,"43.8 (40.8, 46.8)",3643,education,Secondary,Total,Assam,North East
19,htn_untreated,22.5,18.1,26.9,Proportion,"22.5 (18.1, 26.9)",433,education,Higher,Total,West Bengal,East
19,htn_untreated,27.5,24.6,30.4,Proportion,"27.5 (24.6, 30.4)",1594,education,No education,Total,West Bengal,East
19,htn_untreated,28.4,24.7,32.2,Proportion,"28.4 (24.7, 32.2)",957,education,Primary,Total,West Bengal,East
19,htn_untreated,30.4,27.3,33.6,Proportion,"30.4 (27.3, 33.6)",1820,education,Secondary,Total,West Bengal,East
20,htn_untreated,61.8,54.4,69.2,Proportion,"61.8 (54.4, 69.2)",686,education,Higher,Total,Jharkhand,East
20,htn_untreated,60.2,56.5,63.8,Proportion,"60.2 (56.5, 63.8)",2053,education,No education,Total,Jharkhand,East
20,htn_untreated,71.2,66.4,76,Proportion,"71.2 (66.4, 76)",635,education,Primary,Total,Jharkhand,East
20,htn_untreated,69.3,65.6,73,Proportion,"69.3 (65.6, 73)",2114,education,Secondary,Total,Jharkhand,East
21,htn_untreated,41.4,35.5,47.3,Proportion,"41.4 (35.5, 47.3)",580,education,Higher,Total,Odisha,East
21,htn_untreated,35,31.9,38,Proportion,"35 (31.9, 38)",1847,education,No education,Total,Odisha,East
21,htn_untreated,34.1,30.9,37.3,Proportion,"34.1 (30.9, 37.3)",1519,education,Primary,Total,Odisha,East
21,htn_untreated,43,39.7,46.2,Proportion,"43 (39.7, 46.2)",2406,education,Secondary,Total,Odisha,East
22,htn_untreated,52,44,60,Proportion,"52 (44, 60)",426,education,Higher,Total,Chhattisgarh,Central
22,htn_untreated,45.3,41.3,49.4,Proportion,"45.3 (41.3, 49.4)",1587,education,No education,Total,Chhattisgarh,Central
22,htn_untreated,46.2,41.2,51.1,Proportion,"46.2 (41.2, 51.1)",726,education,Primary,Total,Chhattisgarh,Central
22,htn_untreated,55.5,50.6,60.5,Proportion,"55.5 (50.6, 60.5)",1309,education,Secondary,Total,Chhattisgarh,Central
23,htn_untreated,43.3,37.8,48.7,Proportion,"43.3 (37.8, 48.7)",792,education,Higher,Total,Madhya Pradesh,Central
23,htn_untreated,43.8,40.8,46.8,Proportion,"43.8 (40.8, 46.8)",2599,education,No education,Total,Madhya Pradesh,Central
23,htn_untreated,46.3,42.6,49.9,Proportion,"46.3 (42.6, 49.9)",1415,education,Primary,Total,Madhya Pradesh,Central
23,htn_untreated,51.5,48.5,54.5,Proportion,"51.5 (48.5, 54.5)",2284,education,Secondary,Total,Madhya Pradesh,Central
24,htn_untreated,23.9,19,28.9,Proportion,"23.9 (19, 28.9)",584,education,Higher,Total,Gujarat,West
24,htn_untreated,24.4,21.4,27.4,Proportion,"24.4 (21.4, 27.4)",2016,education,No education,Total,Gujarat,West
24,htn_untreated,22.5,19.1,25.9,Proportion,"22.5 (19.1, 25.9)",1143,education,Primary,Total,Gujarat,West
24,htn_untreated,27.8,24.9,30.6,Proportion,"27.8 (24.9, 30.6)",2415,education,Secondary,Total,Gujarat,West
25,htn_untreated,26.7,12.3,41,Proportion,"26.7 (12.3, 41)",59,education,Higher,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_untreated,23.3,13.3,33.3,Proportion,"23.3 (13.3, 33.3)",151,education,No education,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_untreated,20.7,8.7,32.7,Proportion,"20.7 (8.7, 32.7)",90,education,Primary,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_untreated,36.5,26.9,46.1,Proportion,"36.5 (26.9, 46.1)",184,education,Secondary,Total,Dadra & Nagar Haveli And Daman & Diu,West
27,htn_untreated,20.6,16,25.2,Proportion,"20.6 (16, 25.2)",785,education,Higher,Total,Maharashtra,West
27,htn_untreated,19.3,17,21.5,Proportion,"19.3 (17, 21.5)",2313,education,No education,Total,Maharashtra,West
27,htn_untreated,20.3,17.2,23.5,Proportion,"20.3 (17.2, 23.5)",1560,education,Primary,Total,Maharashtra,West
27,htn_untreated,23.7,21,26.4,Proportion,"23.7 (21, 26.4)",3002,education,Secondary,Total,Maharashtra,West
28,htn_untreated,27,20.6,33.5,Proportion,"27 (20.6, 33.5)",254,education,Higher,Total,Andhra Pradesh,South
28,htn_untreated,19.3,16.7,21.9,Proportion,"19.3 (16.7, 21.9)",1641,education,No education,Total,Andhra Pradesh,South
28,htn_untreated,18.7,15.4,22,Proportion,"18.7 (15.4, 22)",688,education,Primary,Total,Andhra Pradesh,South
28,htn_untreated,22.7,19,26.4,Proportion,"22.7 (19, 26.4)",880,education,Secondary,Total,Andhra Pradesh,South
29,htn_untreated,24.4,18.2,30.6,Proportion,"24.4 (18.2, 30.6)",617,education,Higher,Total,Karnataka,South
29,htn_untreated,18.8,15.7,21.9,Proportion,"18.8 (15.7, 21.9)",2866,education,No education,Total,Karnataka,South
29,htn_untreated,17.4,14.2,20.6,Proportion,"17.4 (14.2, 20.6)",1405,education,Primary,Total,Karnataka,South
29,htn_untreated,25.8,21.8,29.9,Proportion,"25.8 (21.8, 29.9)",2752,education,Secondary,Total,Karnataka,South
30,htn_untreated,21.6,7.4,35.7,Proportion,"21.6 (7.4, 35.7)",136,education,Higher,Total,Goa,West
30,htn_untreated,4.3,1.5,7,Proportion,"4.3 (1.5, 7)",179,education,No education,Total,Goa,West
30,htn_untreated,7,3.4,10.6,Proportion,"7 (3.4, 10.6)",161,education,Primary,Total,Goa,West
30,htn_untreated,13,9.8,16.2,Proportion,"13 (9.8, 16.2)",416,education,Secondary,Total,Goa,West
31,htn_untreated,31.9,8.4,55.4,Proportion,"31.9 (8.4, 55.4)",18,education,Higher,Total,Lakshadweep,South
31,htn_untreated,13.4,3.1,23.7,Proportion,"13.4 (3.1, 23.7)",62,education,No education,Total,Lakshadweep,South
31,htn_untreated,12.7,6.7,18.8,Proportion,"12.7 (6.7, 18.8)",135,education,Primary,Total,Lakshadweep,South
31,htn_untreated,14.8,9,20.6,Proportion,"14.8 (9, 20.6)",153,education,Secondary,Total,Lakshadweep,South
32,htn_untreated,22.3,18.3,26.3,Proportion,"22.3 (18.3, 26.3)",625,education,Higher,Total,Kerala,South
32,htn_untreated,14.5,11.2,17.8,Proportion,"14.5 (11.2, 17.8)",578,education,No education,Total,Kerala,South
32,htn_untreated,11.7,9.9,13.4,Proportion,"11.7 (9.9, 13.4)",1856,education,Primary,Total,Kerala,South
32,htn_untreated,18.4,16.5,20.2,Proportion,"18.4 (16.5, 20.2)",3470,education,Secondary,Total,Kerala,South
33,htn_untreated,48.7,42.6,54.8,Proportion,"48.7 (42.6, 54.8)",1122,education,Higher,Total,Tamil Nadu,South
33,htn_untreated,23.5,20.2,26.8,Proportion,"23.5 (20.2, 26.8)",2355,education,No education,Total,Tamil Nadu,South
33,htn_untreated,32.6,28.4,36.8,Proportion,"32.6 (28.4, 36.8)",2075,education,Primary,Total,Tamil Nadu,South
33,htn_untreated,37.7,33.5,41.8,Proportion,"37.7 (33.5, 41.8)",3622,education,Secondary,Total,Tamil Nadu,South
34,htn_untreated,28.2,17.8,38.7,Proportion,"28.2 (17.8, 38.7)",182,education,Higher,Total,Puducherry,South
34,htn_untreated,17.1,9.7,24.4,Proportion,"17.1 (9.7, 24.4)",280,education,No education,Total,Puducherry,South
34,htn_untreated,15.3,8.5,22.1,Proportion,"15.3 (8.5, 22.1)",325,education,Primary,Total,Puducherry,South
34,htn_untreated,20.3,14,26.6,Proportion,"20.3 (14, 26.6)",785,education,Secondary,Total,Puducherry,South
35,htn_untreated,12.9,3.8,22.1,Proportion,"12.9 (3.8, 22.1)",56,education,Higher,Total,Andaman & Nicobar Islands,South
35,htn_untreated,19.3,12.9,25.7,Proportion,"19.3 (12.9, 25.7)",263,education,No education,Total,Andaman & Nicobar Islands,South
35,htn_untreated,19.3,10.6,28,Proportion,"19.3 (10.6, 28)",171,education,Primary,Total,Andaman & Nicobar Islands,South
35,htn_untreated,22.8,16,29.6,Proportion,"22.8 (16, 29.6)",392,education,Secondary,Total,Andaman & Nicobar Islands,South
36,htn_untreated,22,17.5,26.5,Proportion,"22 (17.5, 26.5)",600,education,Higher,Total,Telangana,South
36,htn_untreated,17.2,15.7,18.7,Proportion,"17.2 (15.7, 18.7)",4502,education,No education,Total,Telangana,South
36,htn_untreated,16.9,14,19.8,Proportion,"16.9 (14, 19.8)",990,education,Primary,Total,Telangana,South
36,htn_untreated,20.7,18.1,23.2,Proportion,"20.7 (18.1, 23.2)",2110,education,Secondary,Total,Telangana,South
37,htn_untreated,66.2,47.8,84.7,Proportion,"66.2 (47.8, 84.7)",96,education,Higher,Total,Ladakh,North
37,htn_untreated,47.4,35.2,59.5,Proportion,"47.4 (35.2, 59.5)",456,education,No education,Total,Ladakh,North
37,htn_untreated,49.2,28.5,69.9,Proportion,"49.2 (28.5, 69.9)",39,education,Primary,Total,Ladakh,North
37,htn_untreated,62.9,49.2,76.6,Proportion,"62.9 (49.2, 76.6)",355,education,Secondary,Total,Ladakh,North
1,htn_untreated,33.3,30,36.5,Proportion,"33.3 (30, 36.5)",5175,caste,General,Total,Jammu & Kashmir,North
1,htn_untreated,40.3,31.5,49.1,Proportion,"40.3 (31.5, 49.1)",706,caste,OBC,Total,Jammu & Kashmir,North
1,htn_untreated,38.1,31.3,45,Proportion,"38.1 (31.3, 45)",582,caste,Schedule Caste,Total,Jammu & Kashmir,North
1,htn_untreated,27.9,19.8,36.1,Proportion,"27.9 (19.8, 36.1)",574,caste,Schedule Tribe,Total,Jammu & Kashmir,North
2,htn_untreated,37.2,33.4,41,Proportion,"37.2 (33.4, 41)",1918,caste,General,Total,Himachal Pradesh,North
2,htn_untreated,39.3,33,45.6,Proportion,"39.3 (33, 45.6)",552,caste,OBC,Total,Himachal Pradesh,North
2,htn_untreated,39.2,34.7,43.6,Proportion,"39.2 (34.7, 43.6)",795,caste,Schedule Caste,Total,Himachal Pradesh,North
2,htn_untreated,47.3,36.5,58.1,Proportion,"47.3 (36.5, 58.1)",445,caste,Schedule Tribe,Total,Himachal Pradesh,North
3,htn_untreated,49,46.5,51.5,Proportion,"49 (46.5, 51.5)",4891,caste,General,Total,Punjab,North
3,htn_untreated,51.2,47,55.3,Proportion,"51.2 (47, 55.3)",1287,caste,OBC,Total,Punjab,North
3,htn_untreated,64.5,62.1,66.8,Proportion,"64.5 (62.1, 66.8)",4105,caste,Schedule Caste,Total,Punjab,North
3,htn_untreated,63.9,50.6,77.2,Proportion,"63.9 (50.6, 77.2)",68,caste,Schedule Tribe,Total,Punjab,North
4,htn_untreated,36.3,23.8,48.9,Proportion,"36.3 (23.8, 48.9)",128,caste,General,Total,Chandigarh,North
4,htn_untreated,45.9,21.5,70.3,Proportion,"45.9 (21.5, 70.3)",28,caste,OBC,Total,Chandigarh,North
4,htn_untreated,67.1,49.5,84.8,Proportion,"67.1 (49.5, 84.8)",45,caste,Schedule Caste,Total,Chandigarh,North
5,htn_untreated,43.3,39.5,47.1,Proportion,"43.3 (39.5, 47.1)",1929,caste,General,Total,Uttarakhand,Central
5,htn_untreated,54.7,48.4,61,Proportion,"54.7 (48.4, 61)",560,caste,OBC,Total,Uttarakhand,Central
5,htn_untreated,55.3,48,62.6,Proportion,"55.3 (48, 62.6)",532,caste,Schedule Caste,Total,Uttarakhand,Central
5,htn_untreated,39.3,26,52.6,Proportion,"39.3 (26, 52.6)",67,caste,Schedule Tribe,Total,Uttarakhand,Central
6,htn_untreated,54.8,52.3,57.4,Proportion,"54.8 (52.3, 57.4)",3146,caste,General,Total,Haryana,North
6,htn_untreated,58.4,55.3,61.5,Proportion,"58.4 (55.3, 61.5)",1759,caste,OBC,Total,Haryana,North
6,htn_untreated,62.9,59.7,66.2,Proportion,"62.9 (59.7, 66.2)",1684,caste,Schedule Caste,Total,Haryana,North
6,htn_untreated,61.8,49.1,74.5,Proportion,"61.8 (49.1, 74.5)",63,caste,Schedule Tribe,Total,Haryana,North
7,htn_untreated,33.3,29.8,36.8,Proportion,"33.3 (29.8, 36.8)",1611,caste,General,Total,Nct Of Delhi,North
7,htn_untreated,39.9,34.6,45.1,Proportion,"39.9 (34.6, 45.1)",470,caste,OBC,Total,Nct Of Delhi,North
7,htn_untreated,38.5,33.6,43.3,Proportion,"38.5 (33.6, 43.3)",585,caste,Schedule Caste,Total,Nct Of Delhi,North
7,htn_untreated,40.5,26.9,54.2,Proportion,"40.5 (26.9, 54.2)",45,caste,Schedule Tribe,Total,Nct Of Delhi,North
8,htn_untreated,51.2,47,55.4,Proportion,"51.2 (47, 55.4)",1976,caste,General,Total,Rajasthan,North
8,htn_untreated,58.2,55.1,61.2,Proportion,"58.2 (55.1, 61.2)",3688,caste,OBC,Total,Rajasthan,North
8,htn_untreated,64.1,60.6,67.6,Proportion,"64.1 (60.6, 67.6)",1488,caste,Schedule Caste,Total,Rajasthan,North
8,htn_untreated,60.9,54.6,67.1,Proportion,"60.9 (54.6, 67.1)",675,caste,Schedule Tribe,Total,Rajasthan,North
9,htn_untreated,62.4,60.2,64.6,Proportion,"62.4 (60.2, 64.6)",5158,caste,General,Total,Uttar Pradesh,Central
9,htn_untreated,71.3,69.7,73,Proportion,"71.3 (69.7, 73)",9668,caste,OBC,Total,Uttar Pradesh,Central
9,htn_untreated,74.1,72,76.3,Proportion,"74.1 (72, 76.3)",4170,caste,Schedule Caste,Total,Uttar Pradesh,Central
9,htn_untreated,75.4,68.2,82.7,Proportion,"75.4 (68.2, 82.7)",364,caste,Schedule Tribe,Total,Uttar Pradesh,Central
10,htn_untreated,57.4,53.9,61,Proportion,"57.4 (53.9, 61)",2779,caste,General,Total,Bihar,East
10,htn_untreated,66.4,64.1,68.6,Proportion,"66.4 (64.1, 68.6)",5869,caste,OBC,Total,Bihar,East
10,htn_untreated,68.3,65.3,71.3,Proportion,"68.3 (65.3, 71.3)",2019,caste,Schedule Caste,Total,Bihar,East
10,htn_untreated,68.8,61.9,75.7,Proportion,"68.8 (61.9, 75.7)",329,caste,Schedule Tribe,Total,Bihar,East
11,htn_untreated,49.9,38.5,61.3,Proportion,"49.9 (38.5, 61.3)",89,caste,General,Total,Sikkim,North East
11,htn_untreated,52.4,46.2,58.6,Proportion,"52.4 (46.2, 58.6)",506,caste,OBC,Total,Sikkim,North East
11,htn_untreated,45.1,27.8,62.5,Proportion,"45.1 (27.8, 62.5)",72,caste,Schedule Caste,Total,Sikkim,North East
11,htn_untreated,44.7,36.6,52.9,Proportion,"44.7 (36.6, 52.9)",598,caste,Schedule Tribe,Total,Sikkim,North East
12,htn_untreated,61.6,54.6,68.5,Proportion,"61.6 (54.6, 68.5)",427,caste,General,Total,Arunachal Pradesh,North East
12,htn_untreated,56.8,41.8,71.9,Proportion,"56.8 (41.8, 71.9)",156,caste,OBC,Total,Arunachal Pradesh,North East
12,htn_untreated,77,70.4,83.7,Proportion,"77 (70.4, 83.7)",467,caste,Schedule Caste,Total,Arunachal Pradesh,North East
12,htn_untreated,73.6,71,76.2,Proportion,"73.6 (71, 76.2)",4049,caste,Schedule Tribe,Total,Arunachal Pradesh,North East
13,htn_untreated,37.7,12.2,63.3,Proportion,"37.7 (12.2, 63.3)",58,caste,General,Total,Nagaland,North East
13,htn_untreated,55.6,30.5,80.7,Proportion,"55.6 (30.5, 80.7)",10,caste,OBC,Total,Nagaland,North East
13,htn_untreated,66.1,48.9,83.2,Proportion,"66.1 (48.9, 83.2)",80,caste,Schedule Caste,Total,Nagaland,North East
13,htn_untreated,69.6,66.3,72.8,Proportion,"69.6 (66.3, 72.8)",2624,caste,Schedule Tribe,Total,Nagaland,North East
14,htn_untreated,36.4,32.3,40.4,Proportion,"36.4 (32.3, 40.4)",1038,caste,General,Total,Manipur,North East
14,htn_untreated,42.8,36.8,48.7,Proportion,"42.8 (36.8, 48.7)",377,caste,OBC,Total,Manipur,North East
14,htn_untreated,49.5,37.5,61.5,Proportion,"49.5 (37.5, 61.5)",176,caste,Schedule Caste,Total,Manipur,North East
14,htn_untreated,57.9,51.2,64.5,Proportion,"57.9 (51.2, 64.5)",1080,caste,Schedule Tribe,Total,Manipur,North East
15,htn_untreated,8,-4.2,20.2,Proportion,"8 (-4.2, 20.2)",15,caste,General,Total,Mizoram,North East
15,htn_untreated,63.7,19.8,107.5,Proportion,"63.7 (19.8, 107.5)",9,caste,OBC,Total,Mizoram,North East
15,htn_untreated,52.8,29.6,76.1,Proportion,"52.8 (29.6, 76.1)",28,caste,Schedule Caste,Total,Mizoram,North East
15,htn_untreated,54.8,51,58.6,Proportion,"54.8 (51, 58.6)",1776,caste,Schedule Tribe,Total,Mizoram,North East
16,htn_untreated,30.8,26.1,35.4,Proportion,"30.8 (26.1, 35.4)",835,caste,General,Total,Tripura,North East
